0	0.490346	0.003099
1	0.388354	0.002838
2	0.300300	0.002609
3	0.232850	0.002453
4	0.185313	0.002371
5	0.143675	0.002333
6	0.109431	0.002298
7	0.082921	0.002286
8	0.063890	0.002274
9	0.048079	0.002245
10	0.040099	0.002267
11	0.031891	0.002272
12	0.023683	0.002261
13	0.019680	0.002262
14	0.016259	0.002265
