0	0.489987	0.000498
1	0.384285	0.000445
2	0.301398	0.000413
3	0.234421	0.000390
4	0.183335	0.000377
5	0.142785	0.000368
6	0.111216	0.000363
7	0.085546	0.000358
8	0.066254	0.000357
9	0.051378	0.000354
10	0.041378	0.000358
11	0.031373	0.000357
12	0.024701	0.000358
13	0.018550	0.000358
14	0.015381	0.000358
